,Latitude,Longitude,ChcTemp,geometry,Location,X,Y
1938,32.386111,-106.51416699999999,55.042696,POINT (-11857102.8327097 3605205.385294436),"(-106.51416699999999, 32.386111)",-11857102.832709702,3605205.385294436
1939,32.442221999999994,-106.755278,55.042696,POINT (-11883943.18645436 3611451.633242337),"(-106.755278, 32.442221999999994)",-11883943.186454361,3611451.6332423366
1940,32.477222,-106.44555600000001,55.042696,POINT (-11849465.09112689 3615347.815420101),"(-106.44555600000001, 32.477222)",-11849465.091126887,3615347.8154201014
1941,32.517778,-108.30083300000001,55.042696,POINT (-12055993.58204736 3619862.488688714),"(-108.30083300000001, 32.517778)",-12055993.58204736,3619862.488688714
1942,32.552778,-104.17222199999999,55.042696,POINT (-11596398.70784385 3623758.670866479),"(-104.17222199999999, 32.552778)",-11596398.70784385,3623758.6708664787
1943,32.625833,-108.20277800000001,55.042696,POINT (-12045078.14937763 3631891.116266381),"(-108.20277800000001, 32.625833)",-12045078.149377625,3631891.116266381
1944,32.643611,-108.127778,55.042696,POINT (-12036729.18756813 3633870.154173704),"(-108.127778, 32.643611)",-12036729.18756813,3633870.154173704
1945,32.709722,-108.42333300000001,55.042696,POINT (-12069630.21966954 3641229.597029538),"(-108.42333300000001, 32.709722)",-12069630.219669536,3641229.5970295384
1946,32.735278,-108.16611100000001,55.042696,POINT (-12040996.39760871 3644074.477936251),"(-108.16611100000001, 32.735278)",-12040996.397608709,3644074.477936251
1947,32.736389,-108.170833,55.042696,POINT (-12041522.04824423 3644198.153890522),"(-108.170833, 32.736389)",-12041522.048244232,3644198.153890522
1948,32.748056,-107.870833,55.042696,POINT (-12008126.20100625 3645496.918389607),"(-107.870833, 32.748056)",-12008126.20100625,3645496.9183896068
1949,32.766389000000004,-105.99166699999999,55.042696,POINT (-11798938.39877022 3647537.738614321),"(-105.99166699999999, 32.766389000000004)",-11798938.398770217,3647537.738614321
1950,32.823611,-106.63194399999999,55.042696,POINT (-11870213.70837686 3653907.662516493),"(-106.63194399999999, 32.823611)",-11870213.708376862,3653907.662516493
1951,32.876667,-107.314444,55.042696,POINT (-11946189.26084327 3659813.829420021),"(-107.314444, 32.876667)",-11946189.260843271,3659813.829420021
1952,32.926389,-103.348056,55.042696,POINT (-11504652.96839472 3665348.857141244),"(-103.348056, 32.926389)",-11504652.968394723,3665348.857141244
1953,32.936389,-103.338889,55.042696,POINT (-11503632.50262262 3666462.052049176),"(-103.338889, 32.936389)",-11503632.50262262,3666462.0520491763
1954,32.966667,-107.495833,55.042696,POINT (-11966381.39195877 3669832.583591416),"(-107.495833, 32.966667)",-11966381.391958773,3669832.5835914155
1955,33.324166999999996,-104.253889,55.042696,POINT (-11605489.83669847 3709629.30155001),"(-104.253889, 33.324166999999996)",-11605489.836698465,3709629.30155001
1956,33.3675,-105.942222,55.042696,POINT (-11793434.20654795 3714453.109044556),"(-105.942222, 33.3675)",-11793434.206547946,3714453.1090445556
1957,33.518056,-107.16333300000001,55.042696,POINT (-11929367.66127001 3731212.926300428),"(-107.16333300000001, 33.518056)",-11929367.661270011,3731212.926300428
1958,33.5625,-104.530833,55.042696,POINT (-11636319.10175672 3736160.409749244),"(-104.530833, 33.5625)",-11636319.101756716,3736160.409749244
1959,33.805556,-106.855,55.042696,POINT (-11895044.18871525 3763217.279903494),"(-106.855, 33.805556)",-11895044.188715247,3763217.2799034943
1960,33.9325,-103.33555600000001,55.042696,POINT (-11503261.47475981 3777348.621342755),"(-103.33555600000001, 33.9325)",-11503261.474759806,3777348.6213427554
1961,33.9575,-106.88333300000001,55.042696,POINT (-11898198.20384789 3780131.608612588),"(-106.88333300000001, 33.9575)",-11898198.203847893,3780131.6086125877
1962,34.024444,-106.895278,55.042696,POINT (-11899527.91516542 3787583.780604253),"(-106.895278, 34.024444)",-11899527.91516542,3787583.7806042526
1963,34.055278,-106.893056,55.042696,POINT (-11899280.56325688 3791016.205783372),"(-106.893056, 34.055278)",-11899280.563256877,3791016.205783372
1964,34.198056,-106.90833300000001,55.042696,POINT (-11900981.19111773 3806910.180039854),"(-106.90833300000001, 34.198056)",-11900981.191117726,3806910.1800398543
1965,34.808889,-106.70638899999999,55.042696,POINT (-11878500.88786897 3874907.798559581),"(-106.70638899999999, 34.808889)",-11878500.887868967,3874907.7985595814
1966,35.026944,-106.684722,55.042696,POINT (-11876088.92846195 3899181.570124509),"(-106.684722, 35.026944)",-11876088.92846195,3899181.570124509
1967,35.1375,-106.622778,55.042696,POINT (-11869193.35392425 3911488.60774865),"(-106.622778, 35.1375)",-11869193.353924252,3911488.6077486505
1968,35.141110999999995,-106.61583300000001,55.042696,POINT (-11868420.24006069 3911890.582429904),"(-106.61583300000001, 35.141110999999995)",-11868420.240060693,3911890.582429904
1969,35.151944,-106.6625,55.042696,POINT (-11873615.18673754 3913096.506473668),"(-106.6625, 35.151944)",-11873615.186737541,3913096.506473668
1970,35.435278000000004,-106.445278,55.042696,POINT (-11849434.14430845 3944637.10307809),"(-106.445278, 35.435278000000004)",-11849434.144308446,3944637.1030780897
1971,35.508889,-103.701111,55.042696,POINT (-11543954.87121674 3952831.442114873),"(-103.701111, 35.508889)",-11543954.87121674,3952831.4421148733
1972,35.695833,-108.9675,55.042696,POINT (-12130206.61301604 3973641.953001731),"(-108.9675, 35.695833)",-12130206.613016037,3973641.9530017306
1973,35.744444,-103.568889,55.042696,POINT (-11529235.98550507 3979053.304768682),"(-103.568889, 35.744444)",-11529235.985505072,3979053.3047686825
1974,35.843889000000004,-108.74888899999999,55.042696,POINT (-12105870.94781423 3990123.47153062),"(-108.74888899999999, 35.843889000000004)",-12105870.947814228,3990123.4715306205
1975,35.884167,-106.162778,55.042696,POINT (-11817986.38815935 3994607.197980791),"(-106.162778, 35.884167)",-11817986.388159346,3994607.197980791
1976,35.889167,-106.301667,55.042696,POINT (-11833447.44091613 3995163.795434758),"(-106.301667, 35.889167)",-11833447.440916132,3995163.7954347576
1977,35.956389,-106.08666699999999,55.042696,POINT (-11809513.75039558 4002646.914244864),"(-106.08666699999999, 35.956389)",-11809513.750395577,4002646.9142448637
1978,36.006667,-103.488056,55.042696,POINT (-11520237.69710578 4008243.835602968),"(-103.488056, 36.006667)",-11520237.697105778,4008243.8356029675
1979,36.143889,-103.04388900000001,55.042696,POINT (-11470793.2528386 4023519.318768602),"(-103.04388900000001, 36.143889)",-11470793.252838604,4023519.318768602
1980,36.223611,-103.052222,55.042696,POINT (-11471720.87815538 4032393.931213623),"(-103.052222, 36.223611)",-11471720.878155384,4032393.931213623
1981,36.281944,-103.13194399999999,55.042696,POINT (-11480595.4906004 4038887.531070068),"(-103.13194399999999, 36.281944)",-11480595.490600403,4038887.5310700675
1982,32.252778,-106.46138899999998,55.042696,POINT (-11851227.61262462 3590362.823628496),"(-106.46138899999998, 32.252778)",-11851227.612624615,3590362.8236284964
1983,32.252778,-106.46138899999998,55.042696,POINT (-11851227.61262462 3590362.823628496),"(-106.46138899999998, 32.252778)",-11851227.612624615,3590362.8236284964
1984,32.365278,-106.450556,55.042696,POINT (-11850021.68858085 3602886.26634274),"(-106.450556, 32.365278)",-11850021.688580854,3602886.26634274
1985,32.386389,-106.46138899999998,55.042696,POINT (-11851227.61262462 3605236.332112877),"(-106.46138899999998, 32.386389)",-11851227.612624615,3605236.3321128767
1986,32.252778,-106.46138899999998,55.042696,POINT (-11851227.61262462 3590362.823628496),"(-106.46138899999998, 32.252778)",-11851227.612624615,3590362.8236284964
1987,32.386389,-106.46138899999998,55.042696,POINT (-11851227.61262462 3605236.332112877),"(-106.46138899999998, 32.386389)",-11851227.612624615,3605236.3321128767
1988,32.402221999999995,-106.504167,55.042696,POINT (-11855989.63780177 3606998.853610606),"(-106.504167, 32.402221999999995)",-11855989.63780177,3606998.853610606
1989,32.443056,-106.44555600000001,55.042696,POINT (-11849465.09112689 3611544.473697658),"(-106.44555600000001, 32.443056)",-11849465.091126887,3611544.473697658
1990,33.780833,-108.409167,55.042696,POINT (-12068053.26776296 3760465.128132612),"(-108.409167, 33.780833)",-12068053.267762957,3760465.1281326124
1991,32.382222,-106.47388899999999,55.042696,POINT (-11852619.10625953 3604772.46379474),"(-106.47388899999999, 32.382222)",-11852619.10625953,3604772.4637947404
1992,32.386389,-106.46138899999998,55.042696,POINT (-11851227.61262462 3605236.332112877),"(-106.46138899999998, 32.386389)",-11851227.612624615,3605236.3321128767
1993,34.728333,-108.63666699999999,55.042696,POINT (-12093378.45191843 3865940.345659239),"(-108.63666699999999, 34.728333)",-12093378.451918425,3865940.3456592388
1994,32.703610999999995,-108.32722199999999,55.042696,POINT (-12058931.1920899 3640549.3236213),"(-108.32722199999999, 32.703610999999995)",-12058931.192089902,3640549.3236213
1995,32.704167,-108.32722199999999,55.042696,POINT (-12058931.1920899 3640611.217258181),"(-108.32722199999999, 32.704167)",-12058931.192089902,3640611.217258181
1996,33.963889,-107.465278,55.042696,POINT (-11962980.02491758 3780842.828839266),"(-107.465278, 33.963889)",-11962980.024917584,3780842.8288392657
1997,32.443056,-106.44555600000001,55.042696,POINT (-11849465.09112689 3611544.473697658),"(-106.44555600000001, 32.443056)",-11849465.091126887,3611544.473697658
1998,33.779444,-107.191111,55.042696,POINT (-11932459.89408527 3760310.5053599),"(-107.191111, 33.779444)",-11932459.894085266,3760310.5053599
1999,32.365278,-106.450556,55.042696,POINT (-11850021.68858085 3602886.26634274),"(-106.450556, 32.365278)",-11850021.688580854,3602886.26634274
2000,32.306111,-106.74194399999999,55.042696,POINT (-11882458.85236412 3596299.826030974),"(-106.74194399999999, 32.306111)",-11882458.852364121,3596299.8260309743
2001,34.063056,-107.587222,55.042696,POINT (-11976554.76890288 3791882.048782762),"(-107.587222, 34.063056)",-11976554.76890288,3791882.048782762
2002,34.153889,-107.856389,55.042696,POINT (-12006518.30228123 3801993.532089988),"(-107.856389, 34.153889)",-12006518.302281233,3801993.532089988
2003,35.244444,-106.561944,55.042696,POINT (-11862421.34402133 3923393.559372046),"(-106.561944, 35.244444)",-11862421.344021333,3923393.5593720465
2004,34.068333,-106.90888899999999,55.042696,POINT (-11901043.0847546 3792469.481735678),"(-106.90888899999999, 34.068333)",-11901043.084754605,3792469.4817356784
2005,33.950833,-106.870833,55.042696,POINT (-11896806.71021298 3779389.441567469),"(-106.870833, 33.950833)",-11896806.710212978,3779389.441567469
2006,31.98,-108.70888899999999,55.042696,POINT (-12101418.1681825 3559997.315568889),"(-108.70888899999999, 31.98)",-12101418.168182498,3559997.315568889
2007,35.620833000000005,-108.766944,55.042696,POINT (-12107880.8212205 3965292.991192236),"(-108.766944, 35.620833000000005)",-12107880.8212205,3965292.9911922356
2008,35.6225,-108.7675,55.042696,POINT (-12107942.71485738 3965478.560783388),"(-108.7675, 35.6225)",-12107942.714857383,3965478.560783388
2009,32.326944,-106.807778,55.042696,POINT (-11889787.45972101 3598618.94498267),"(-106.807778, 32.326944)",-11889787.459721008,3598618.94498267
2010,32.091667,-106.325,55.042696,POINT (-11836044.85859481 3572428.029147301),"(-106.325, 32.091667)",-11836044.858594812,3572428.0291473013
2011,32.086389000000004,-106.68305600000001,55.042696,POINT (-11875903.47019029 3571840.484874895),"(-106.68305600000001, 32.086389000000004)",-11875903.47019029,3571840.484874895
2012,33.807221999999996,-106.85111100000002,55.042696,POINT (-11894611.26721556 3763402.738175156),"(-106.85111100000002, 33.807221999999996)",-11894611.267215556,3763402.7381751556
2013,32.405278,-106.346667,55.042696,POINT (-11838456.81800183 3607339.045974471),"(-106.346667, 32.405278)",-11838456.818001831,3607339.045974471
2014,32.304722,-103.416667,55.042696,POINT (-11512290.70997754 3596145.203258262),"(-103.416667, 32.304722)",-11512290.70997754,3596145.2032582616
2015,36.046944,-107.78805600000001,55.042696,POINT (-11998911.50751686 4012727.450733649),"(-107.78805600000001, 36.046944)",-11998911.507516857,4012727.4507336486
2016,36.665833,-105.68722199999999,55.042696,POINT (-11765047.73639566 4081621.859071206),"(-105.68722199999999, 36.665833)",-11765047.736395659,4081621.8590712063
2017,35.056667,-106.784167,54.783381000000006,POINT (-11887159.09522389 3902490.319349357),"(-106.784167, 35.056667)",-11887159.095223887,3902490.319349357
2018,32.458611,-106.471944,54.783381000000006,POINT (-11852402.58984994 3613276.048376948),"(-106.471944, 32.458611)",-11852402.589849938,3613276.048376948
2019,32.466944,-106.502222,54.783381000000006,POINT (-11855773.12139218 3614203.673693729),"(-106.502222, 32.466944)",-11855773.12139218,3614203.6736937286
2020,32.497778000000004,-106.52888899999999,54.783381000000006,POINT (-11858741.67825316 3617636.098872849),"(-106.52888899999999, 32.497778000000004)",-11858741.678253163,3617636.0988728493
2021,35.008055999999996,-106.70583300000001,54.653318999999996,POINT (-11878438.99423209 3897078.967582405),"(-106.70583300000001, 35.008055999999996)",-11878438.994232088,3897078.967582405
2022,35.008055999999996,-106.70583300000001,54.522983999999994,POINT (-11878438.99423209 3897078.967582405),"(-106.70583300000001, 35.008055999999996)",-11878438.994232088,3897078.967582405
2023,32.404167,-106.471667,54.522983999999994,POINT (-11852371.75435099 3607215.3700202),"(-106.471667, 32.404167)",-11852371.754350988,3607215.3700201996
2024,35.003611,-106.700278,54.261495,POINT (-11877820.61446073 3896584.152445829),"(-106.700278, 35.003611)",-11877820.614460729,3896584.1524458295
2025,32.458611,-106.471944,54.261495,POINT (-11852402.58984994 3613276.048376948),"(-106.471944, 32.458611)",-11852402.589849938,3613276.048376948
2026,32.476110999999996,-106.45888899999999,54.130338,POINT (-11850949.31389763 3615224.13946583),"(-106.45888899999999, 32.476110999999996)",-11850949.313897632,3615224.13946583
2027,32.458611,-106.471944,53.998903000000006,POINT (-11852402.58984994 3613276.048376948),"(-106.471944, 32.458611)",-11852402.589849938,3613276.048376948
2028,32.467778,-106.504722,53.998903000000006,POINT (-11856051.42011916 3614296.51414905),"(-106.504722, 32.467778)",-11856051.42011916,3614296.51414905
2029,32.410556,-106.705278,53.998903000000006,POINT (-11878377.2119147 3607926.590246877),"(-106.705278, 32.410556)",-11878377.211914698,3607926.590246877
2030,35.132778,-106.675556,53.867189,POINT (-11875068.57400934 3910962.957113124),"(-106.675556, 35.132778)",-11875068.57400934,3910962.9571131244
2031,31.994444,-106.623056,53.867189,POINT (-11869224.30074269 3561605.214293907),"(-106.623056, 31.994444)",-11869224.300742693,3561605.214293907
2032,34.948056,-106.705,53.73519399999999,POINT (-11878346.26509626 3890399.798134809),"(-106.705, 34.948056)",-11878346.265096257,3890399.798134809
2033,33.890556,-106.87416699999999,53.73519399999999,POINT (-11897177.84939528 3772679.436620922),"(-106.87416699999999, 33.890556)",-11897177.84939528,3772679.436620922
2034,32.4,-106.73388899999999,53.73519399999999,POINT (-11881562.17386578 3606751.501702064),"(-106.73388899999999, 32.4)",-11881562.173865782,3606751.5017020637
2035,35.054444000000004,-106.67222199999999,53.73519399999999,POINT (-11874697.43482703 3902242.856121324),"(-106.67222199999999, 35.054444000000004)",-11874697.434827033,3902242.8561213245
2036,35.291944,-106.692778,53.73519399999999,POINT (-11876985.71827978 3928681.235184727),"(-106.692778, 35.291944)",-11876985.718279783,3928681.235184727
2037,32.410556,-106.705278,53.73519399999999,POINT (-11878377.2119147 3607926.590246877),"(-106.705278, 32.410556)",-11878377.211914698,3607926.590246877
2038,32.410556,-106.705278,53.73519399999999,POINT (-11878377.2119147 3607926.590246877),"(-106.705278, 32.410556)",-11878377.211914698,3607926.590246877
2039,32.438889,-106.670278,53.73519399999999,POINT (-11874481.02973693 3611080.605379523),"(-106.670278, 32.438889)",-11874481.029736932,3611080.6053795232
2040,34.305556,-103.74055600000001,53.73519399999999,POINT (-11548345.86853108 3818877.025300131),"(-103.74055600000001, 34.305556)",-11548345.868531084,3818877.025300131
