OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id
87,4c97d26b-88e3-3d6e-a764-6ee0cb4acb01,NM-00345,32.113728899999998,-108.797626500000007,ANIMAS,25S/19W-21D,,NM,BASIN AND RANGE,,,,,,,,,,22.800000000000001,a,,,31.699999999999999,,,,,,31.699999999999999,SMU 100563
88,9914054c-62ad-301a-84b8-62042c54f9e9,NM-00349,32.171927099999998,-108.834627900000001,ANIMAS,24S/19W-31D,,NM,BASIN AND RANGE,,1/15/1983 0:00:00,,,,,,,,73.980000000000004,b,,,239.000000000000000,,,,,,239.000000000000000,SMU 100563
89,9914054c-62ad-301a-84b8-62042c54f9e9,NM-00349,32.171927099999998,-108.834627900000001,ANIMAS,24S/19W-31D,,NM,BASIN AND RANGE,,1/15/1983 0:00:00,,,,,,,,73.980000000000004,a,,,520.000000000000000,,,,,,520.000000000000000,SMU 100563
90,57da1c31-0786-3a88-afb0-46683ed5d147,NM-00351,32.161227400000001,-108.834627800000007,ANIMAS,25S/19W-6A,,NM,BASIN AND RANGE,,1/16/1983 0:00:00,,,,,,,,108.989999999999995,a,,,862.139999999999986,,,,,,862.139999999999986,SMU 100563
91,6e29d589-0a34-3a6f-93d9-6528707d4d59,NM-00353,32.141128000000002,-108.821627300000003,ANIMAS,25S/19W-8C,,NM,BASIN AND RANGE,,1/16/1983 0:00:00,,,,,,,,26.399999999999999,a,,,69.500000000000000,,,,,,69.500000000000000,SMU 100563
92,6e07e4f7-b174-3c12-a918-fe3aee51ef90,NM-00356,32.560122999999997,-107.505593700000006,FLORIDA NEW MEXICO,20S/7E-36DDD,,NM,BASIN AND RANGE,,,,,66.000000000000000,,,,,37.600000000000001,a,0.000000000000000,66.000000000000000,308.000000000000000,,,,,,308.000000000000000,SMU 100569
93,94937609-b67a-3bb9-9edb-5c60178ef85a,NM-00357,31.943833300000001,-108.853626899999995,ANIMAS,27S/20W-23A,,NM,BASIN AND RANGE,,,,,,,,,,22.300000000000001,b,,,48.000000000000000,,,,,,48.000000000000000,SMU 100563
94,94937609-b67a-3bb9-9edb-5c60178ef85a,NM-00357,31.943833300000001,-108.853626899999995,ANIMAS,27S/20W-23A,,NM,BASIN AND RANGE,,,,,,,,,,22.300000000000001,a,,,24.000000000000000,,,,,,24.000000000000000,SMU 100563
95,3ff462f5-4785-3424-9664-a70b1a661d2a,NM-00359,31.945733400000002,-108.818625900000001,ANIMAS,27S/19W-19A,,NM,BASIN AND RANGE,,,,,,,,,,20.000000000000000,a,,,20.829999999999998,,,,,,20.829999999999998,SMU 100563
96,a4a8919f-cdce-31c6-a817-87d42dde038a,NM-00360,31.948433399999999,-108.801625500000000,ANIMAS,27S/19W-20A,,NM,BASIN AND RANGE,,,,,,,,,,20.399999999999999,a,,,27.399999999999999,,,,,,27.399999999999999,SMU 100563
97,3d262809-ee5e-3318-ba00-e0117d467181,NM-00366,31.939633799999999,-108.779624799999993,ANIMAS,27S/19W-22C,,NM,BASIN AND RANGE,,,,,,,,,,21.800000000000001,a,,,43.399999999999999,,,,,,43.399999999999999,SMU 100563
98,4275477e-7f63-32d6-a5b0-fe905cb6804e,NM-00369,31.858235799999999,-108.835625800000003,ANIMAS,28S/20W-24A,,NM,BASIN AND RANGE,,,,,,,,,,24.750000000000000,a,,,43.930000000000000,,,,,,43.930000000000000,SMU 100563
99,73c744a9-486d-30b7-9bb5-64f6afed7e83,NM-00370,32.500124399999997,-107.548894500000003,FLORIDA NEW MEXICO,21S/7E-3DDD,,NM,BASIN AND RANGE,,,,,85.000000000000000,,,,,23.100000000000001,a,0.000000000000000,85.000000000000000,47.000000000000000,,,,,,47.000000000000000,SMU 100569
100,76b939a6-a67d-3988-8f24-ff5faafc5a8c,NM-00372,32.165927099999998,-108.854628399999996,ANIMAS,25S/20W-1B,,NM,BASIN AND RANGE,,,,,,,,,,26.600000000000001,a,,,75.299999999999997,,,,,,75.299999999999997,SMU 100563
101,d4b1eeef-625c-3bf3-81d3-712723337489,NM-00373,31.975137900000000,-107.713895699999995,TRES HERMANAS NEW MEXICO,27S/9W-12,,NM,BASIN AND RANGE,,,,,35.000000000000000,,,,,22.899999999999999,a,0.000000000000000,35.000000000000000,79.000000000000000,,,,,,79.000000000000000,SMU 100571
102,7a889a7f-c44e-32d7-8316-95709041351d,NM-00379,32.150527599999997,-108.851628199999993,ANIMAS,25S/20W-12A,,NM,BASIN AND RANGE,,,,,,,,,,27.600000000000001,c,,,62.500000000000000,,,,,,62.500000000000000,SMU 100563
103,7a889a7f-c44e-32d7-8316-95709041351d,NM-00379,32.150527599999997,-108.851628199999993,ANIMAS,25S/20W-12A,,NM,BASIN AND RANGE,,,,,,,,,,27.600000000000001,b,,,185.000000000000000,,,,,,185.000000000000000,SMU 100563
104,7a889a7f-c44e-32d7-8316-95709041351d,NM-00379,32.150527599999997,-108.851628199999993,ANIMAS,25S/20W-12A,,NM,BASIN AND RANGE,,,,,,,,,,27.600000000000001,a,,,78.000000000000000,,,,,,78.000000000000000,SMU 100563
105,b030569b-7b04-3e86-8ea0-f3cbe02fbfdb,NM-00382,32.121628399999999,-108.848628000000005,ANIMAS,25S/20W-24A,,NM,BASIN AND RANGE,,,,,,,,,,25.800000000000001,b,,,80.000000000000000,,,,,,80.000000000000000,SMU 100563
106,b030569b-7b04-3e86-8ea0-f3cbe02fbfdb,NM-00382,32.121628399999999,-108.848628000000005,ANIMAS,25S/20W-24A,,NM,BASIN AND RANGE,,,,,,,,,,25.800000000000001,a,,,68.799999999999997,,,,,,68.799999999999997,SMU 100563
107,00775176-89a8-3e68-b6c1-60b459c2f565,NM-00385,33.835089600000003,-107.662306799999996,SAN AGUSTIN,5S/8W-33A,,NM,BASIN AND RANGE,,,,,90.000000000000000,,,,,18.100000000000001,a,0.000000000000000,90.000000000000000,61.000000000000000,,,,,,61.000000000000000,SMU 1602
108,dfb221a4-0320-3659-b7ab-693d16409b7a,NM-00392,34.025085900000001,-107.485603100000006,TRES MONTOSAS NEW MEXICO,3S/6W-29,,NM,BASIN AND RANGE,,,,,70.000000000000000,,,,,14.699999999999999,a,0.000000000000000,70.000000000000000,95.000000000000000,,,,,,95.000000000000000,SMU 100572
109,c333e7c6-3dfe-3afa-9abc-b0633d1922f9,NM-00403,34.065084400000003,-107.585606200000001,TRES MONTOSAS NEW MEXICO,3S/7W-8A,,NM,BASIN AND RANGE,,,,,60.000000000000000,,,,,14.699999999999999,a,0.000000000000000,60.000000000000000,33.000000000000000,,,,,,33.000000000000000,SMU 100572
110,d6dc260d-6c3d-36b7-8a71-fc2958511b1f,NM-00433,35.501353999999999,-107.145104099999998,CABEZON PROSPECT,15N/3W-27B,,NM,COLORADO PLATEAU,,1/27/1978 0:00:00,,1868.000000000000000,152.400000000000006,,,,19.800000000000001,19.800000000000001,b,45.700000000000003,106.700000000000003,28.899999999999999,,,,,,28.899999999999999,SMU 100230
111,d6dc260d-6c3d-36b7-8a71-fc2958511b1f,NM-00433,35.501353999999999,-107.145104099999998,CABEZON PROSPECT,15N/3W-27B,,NM,COLORADO PLATEAU,,1/27/1978 0:00:00,,1868.000000000000000,152.400000000000006,,,,19.800000000000001,19.800000000000001,a,106.700000000000003,152.400000000000006,54.799999999999997,,,,,,54.799999999999997,SMU 100230
112,7a370c21-66e6-3c98-86a7-34cf18c00a83,NM-00434,35.515353500000003,-107.179805200000004,CABEZON PROSPECT,15N/3W-17CD,,NM,COLORADO PLATEAU,,1/22/1978 0:00:00,,1899.000000000000000,152.400000000000006,,,,16.980000000000000,16.980000000000000,a,30.500000000000000,152.400000000000006,21.500000000000000,,,,,,21.500000000000000,SMU 100230
113,e254108c-d82b-3072-997f-f0fef5bffae2,NM-00440,34.953262100000003,-107.921922300000006,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1978 0:00:00,,2088.000000000000000,121.900000000000006,,,,14.750000000000000,14.750000000000000,a,24.399999999999999,121.900000000000006,22.000000000000000,,,,,,22.000000000000000,SMU 1608
114,51909057-8fce-38ca-a597-1e3b64bb18f5,NM-00456,32.194125800000002,-108.960231500000006,ANIMAS,24S/21W-25B,,NM,BASIN AND RANGE,,1/13/1977 0:00:00,,,152.400000000000006,43.000000000000000,,,24.149999999999999,24.149999999999999,a,42.700000000000003,152.400000000000006,27.300000000000001,,,,,,27.300000000000001,SMU 1511a
115,b54f32b3-b433-31ba-a446-6921d1a48d5f,NM-00470,34.013788200000000,-107.061790999999999,SOCORRO PROSPECT,3S/2W-28,,NM,BASIN AND RANGE,,1/23/1977 0:00:00,1/14/1977 0:00:00,1939.000000000000000,91.400000000000006,,,,19.340000000000000,19.340000000000000,a,15.000000000000000,88.400000000000006,39.299999999999997,,,,,,39.299999999999997,SMU 1598
116,e710263b-db69-31ae-8c1a-d0d4c3360af4,NM-00494,35.250055199999998,-107.983926400000001,ALBUQUERQUE AMS,,,NM,COLORADO PLATEAU,,,,2195.000000000000000,,,,,,,a,20.000000000000000,110.000000000000000,18.899999999999999,,,18.899999999999999,,,18.899999999999999,SMU 100634
117,58aeebff-6a57-3dfd-9f8d-2ca3e975559e,NM-00500,35.450060100000002,-106.117273900000001,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1829.000000000000000,,,,,,,a,80.000000000000000,184.000000000000000,24.899999999999999,,,24.899999999999999,,,24.899999999999999,SMU 100634
118,d3c1985d-dbdc-39da-8e08-7371957a1433,NM-00515,32.550124500000003,-107.233885999999998,DONA ANA COUNTY,20S/4W-22,,NM,BASIN AND RANGE,,,,1491.000000000000000,50.000000000000000,,,,20.000000000000000,19.829999999999998,a,30.000000000000000,50.000000000000000,130.000000000000000,,,,,,130.000000000000000,SMU 1579
119,6d6008b8-cb6b-3ec9-afbf-f7b94a3549cf,NM-00516,32.300133299999999,-106.783871800000000,DONA ANA COUNTY,23S/1E-13,,NM,BASIN AND RANGE,,,,1169.000000000000000,100.000000000000000,,,,21.000000000000000,17.800000000000001,a,20.000000000000000,90.000000000000000,0.000000000000000,I,,,,,0.000000000000000,SMU 1579
120,d8abf5a6-5578-3c55-94b0-7a5036ea9470,NM-00517,32.233433200000000,-107.200583100000003,DONA ANA COUNTY,24S/4W-12,,NM,BASIN AND RANGE,,,,1290.000000000000000,70.000000000000000,,,,23.000000000000000,22.940000000000001,b,10.000000000000000,20.000000000000000,140.000000000000000,,,,,,140.000000000000000,SMU 1579
121,d8abf5a6-5578-3c55-94b0-7a5036ea9470,NM-00517,32.233433200000000,-107.200583100000003,DONA ANA COUNTY,24S/4W-12,,NM,BASIN AND RANGE,,,,1290.000000000000000,70.000000000000000,,,,23.000000000000000,22.940000000000001,a,20.000000000000000,70.000000000000000,50.000000000000000,,,,,,50.000000000000000,SMU 1579
122,da3cf8fe-59e1-367a-aca9-3646baa99a17,NM-00518,31.933442700000001,-106.917273300000005,DONA ANA COUNTY,27S/1W-26,,NM,BASIN AND RANGE,,,,1227.000000000000000,25.000000000000000,,,,20.000000000000000,20.260000000000002,b,10.000000000000000,20.000000000000000,133.000000000000000,,,,,,133.000000000000000,SMU 1579
123,da3cf8fe-59e1-367a-aca9-3646baa99a17,NM-00518,31.933442700000001,-106.917273300000005,DONA ANA COUNTY,27S/1W-26,,NM,BASIN AND RANGE,,,,1227.000000000000000,25.000000000000000,,,,20.000000000000000,20.260000000000002,a,20.000000000000000,25.000000000000000,54.000000000000000,,,,,,54.000000000000000,SMU 1579
124,cfee562a-3fe3-3aed-95d5-0577de295b47,NM-00520,31.966842000000000,-106.867272099999994,DONA ANA COUNTY,27S/1E-17,,NM,BASIN AND RANGE,,,,1263.000000000000000,110.000000000000000,,,,27.000000000000000,27.149999999999999,a,20.000000000000000,105.000000000000000,63.000000000000000,,,,,,63.000000000000000,SMU 1579
125,ab786607-f43b-39f6-a758-fa78ea6bb7d2,NM-00522,32.133437499999999,-106.850572700000001,DONA ANA COUNTY,25S/1E-16,,NM,BASIN AND RANGE,,,,1257.000000000000000,260.000000000000000,,,,26.000000000000000,26.170000000000002,b,25.000000000000000,105.000000000000000,40.000000000000000,,,,,,40.000000000000000,SMU 1579
126,ab786607-f43b-39f6-a758-fa78ea6bb7d2,NM-00522,32.133437499999999,-106.850572700000001,DONA ANA COUNTY,25S/1E-16,,NM,BASIN AND RANGE,,,,1257.000000000000000,260.000000000000000,,,,26.000000000000000,26.170000000000002,a,110.000000000000000,200.000000000000000,13.000000000000000,,,,,,13.000000000000000,SMU 1579
127,87dc287b-4229-3422-85f5-441b0920de19,NM-00548,31.916842800000001,-107.000575499999997,DONA ANA COUNTY,27S/2W-36,,NM,BASIN AND RANGE,,,,1248.000000000000000,60.000000000000000,,,,22.000000000000000,22.320000000000000,a,15.000000000000000,60.000000000000000,40.000000000000000,,,,,,40.000000000000000,SMU 1579
128,1372c029-203f-3c60-b2be-9a0dfbe440c3,NM-00570,32.050142800000003,-106.189553700000005,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,22.500000000000000,22.500000000000000,a,10.000000000000000,45.000000000000000,65.700000000000003,,,,,,65.700000000000003,SMU 1298
129,d28ec210-464d-397d-a49d-3a96898178b0,NM-00574,32.082342199999999,-106.122551999999999,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,25.000000000000000,25.000000000000000,a,25.000000000000000,45.000000000000000,113.700000000000003,,,,,,113.700000000000003,SMU 1298
130,bedabd3d-0cca-3d00-a817-205db5293fe7,NM-00578,32.118941100000001,-106.143552799999995,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,24.000000000000000,24.000000000000000,a,10.000000000000000,45.000000000000000,109.700000000000003,,,,,,109.700000000000003,SMU 1298
131,31ddcd46-f1be-3e78-ad59-d46eb05cf1c8,NM-00584,32.002644500000002,-106.090550600000000,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,32.000000000000000,32.000000000000000,a,25.000000000000000,50.000000000000000,279.699999999999989,,,,,,279.699999999999989,SMU 1298
132,beb747e4-b5de-3140-b9e6-1b11296fde67,NM-00589,32.266834500000002,-106.717269799999997,DONA ANA COUNTY,23S/2E-34,,NM,BASIN AND RANGE,,,,1226.000000000000000,80.000000000000000,,,,41.420000000000002,41.420000000000002,b,10.000000000000000,40.000000000000000,351.000000000000000,,,,,,351.000000000000000,SMU 1579
133,beb747e4-b5de-3140-b9e6-1b11296fde67,NM-00589,32.266834500000002,-106.717269799999997,DONA ANA COUNTY,23S/2E-34,,NM,BASIN AND RANGE,,,,1226.000000000000000,80.000000000000000,,,,41.420000000000002,41.420000000000002,a,65.000000000000000,75.000000000000000,106.000000000000000,,,,,,106.000000000000000,SMU 1579
134,e889fdcf-b2b4-3317-a40d-677a7b15f84e,NM-00622,32.266834500000002,-106.717369800000000,DONA ANA COUNTY,23S/2E-35,,NM,BASIN AND RANGE,,,,1236.000000000000000,30.000000000000000,,,,32.310000000000002,32.310000000000002,a,10.000000000000000,30.000000000000000,387.000000000000000,,,,,,387.000000000000000,SMU 1579
135,588695e2-a5cb-3632-8d51-e07a1292756b,NM-00631,32.573120500000002,-107.961406499999995,Las Cruces - Faywood,20S/11W-15A,,NM,BASIN AND RANGE,,1/19/1979 0:00:00,1/31/1979 0:00:00,1554.900000000000091,155.500000000000000,,,,26.250000000000000,26.250000000000000,a,30.500000000000000,149.400000000000006,54.799999999999997,,,,,,54.799999999999997,SMU 1511c
136,ed6635ad-fb75-3733-b61f-8a08e3de0d23,NM-00635,32.538521600000003,-107.920305099999993,Las Cruces - Faywood,20S/10W-30W,,NM,BASIN AND RANGE,,1/20/1979 0:00:00,1/30/1979 0:00:00,1463.059999999999945,152.400000000000006,,,,22.980000000000000,22.980000000000000,a,97.700000000000003,152.400000000000006,46.700000000000003,,,,,,46.700000000000003,SMU 1511c
137,627eaead-612f-3fd0-b8c1-92cbe4879fb4,NM-00637,32.580420500000002,-107.915705200000005,Las Cruces - Faywood,20S/10W-7S,,NM,BASIN AND RANGE,,1/20/1979 0:00:00,1/26/1979 0:00:00,1524.019999999999982,150.900000000000006,,,,24.350000000000001,24.350000000000001,a,91.500000000000000,150.900000000000006,56.500000000000000,,,,,,56.500000000000000,SMU 1511c
138,7b650655-e9c5-3580-a981-e2144fab569f,NM-00638,35.316762699999998,-106.167274399999997,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2399.000000000000000,,,,,,,a,140.000000000000000,720.000000000000000,18.199999999999999,,,18.199999999999999,,,18.199999999999999,SMU 100634
139,7235b020-5e33-3561-9a70-df7e93364736,NM-00646,35.570757100000002,-106.209577400000001,SANTA FE,,,NM,SOUTHERN ROCKY MTNS.,,,,,,,,,,,a,,,39.600000000000001,,,,,,39.600000000000001,SMU 1579
140,141508a8-6159-3ee9-b99d-d158e5b40d41,NM-00663,34.061787699999996,-106.920587299999994,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1451.000000000000000,,,,,,,a,21.000000000000000,46.000000000000000,33.799999999999997,,,33.799999999999997,,1.000000000000000,33.799999999999997,SMU 100583
141,edd697b7-1c53-3847-8b70-23278c38a572,NM-00666,34.043388000000000,-106.953888100000000,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1616.000000000000000,,,,,,,a,21.000000000000000,30.000000000000000,141.099999999999994,,,141.099999999999994,,4.000000000000000,141.099999999999994,SMU 100583
142,fb256ba7-5570-371b-b402-a6bec03590ab,NM-00670,34.071787399999998,-106.948888199999999,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1560.000000000000000,,,,,,,a,11.000000000000000,51.000000000000000,159.000000000000000,,,159.000000000000000,,2.000000000000000,159.000000000000000,SMU 100583
143,5e1e5060-fcb1-39e5-9a30-2b75ca09ea35,NM-00685,31.866845800000000,-106.650565400000005,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1146.000000000000000,80.000000000000000,,,,26.059999999999999,26.059999999999999,b,10.000000000000000,25.000000000000000,160.000000000000000,,,,,,160.000000000000000,SMU 1579
144,5e1e5060-fcb1-39e5-9a30-2b75ca09ea35,NM-00685,31.866845800000000,-106.650565400000005,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1146.000000000000000,80.000000000000000,,,,26.059999999999999,26.059999999999999,a,,35.000000000000000,32.000000000000000,,,,,,32.000000000000000,SMU 1579
145,d7379715-c69b-3a49-8c01-88eb9459099c,NM-00691,31.866845699999999,-106.667265900000004,DONA ANA COUNTY,28S/3E-20,,NM,BASIN AND RANGE,,,,1191.000000000000000,90.000000000000000,,,,26.460000000000001,26.460000000000001,b,10.000000000000000,30.000000000000000,125.000000000000000,,,,,,125.000000000000000,SMU 1579
146,d7379715-c69b-3a49-8c01-88eb9459099c,NM-00691,31.866845699999999,-106.667265900000004,DONA ANA COUNTY,28S/3E-20,,NM,BASIN AND RANGE,,,,1191.000000000000000,90.000000000000000,,,,26.460000000000001,26.460000000000001,a,45.000000000000000,65.000000000000000,39.000000000000000,,,,,,39.000000000000000,SMU 1579
147,5d2ff9ed-0ea8-3c25-ab13-56399a55f1c6,NM-00692,31.850146100000000,-106.683866300000005,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1224.000000000000000,160.000000000000000,,,,28.449999999999999,28.449999999999999,b,35.000000000000000,90.000000000000000,60.000000000000000,,,,,,60.000000000000000,SMU 1579
148,5d2ff9ed-0ea8-3c25-ab13-56399a55f1c6,NM-00692,31.850146100000000,-106.683866300000005,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1224.000000000000000,160.000000000000000,,,,28.449999999999999,28.449999999999999,a,95.000000000000000,140.000000000000000,33.000000000000000,,,,,,33.000000000000000,SMU 1579
149,125df00b-c5d5-3845-b139-e990031f4b29,NM-00696,31.850146100000000,-106.683866300000005,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1226.000000000000000,180.000000000000000,,,,29.170000000000002,29.170000000000002,b,65.000000000000000,95.000000000000000,73.000000000000000,,,,,,73.000000000000000,SMU 1579
150,125df00b-c5d5-3845-b139-e990031f4b29,NM-00696,31.850146100000000,-106.683866300000005,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1226.000000000000000,180.000000000000000,,,,29.170000000000002,29.170000000000002,a,105.000000000000000,125.000000000000000,34.000000000000000,,,,,,34.000000000000000,SMU 1579
151,856d85ca-8798-387a-b5ec-947c28ec3177,NM-00701,32.188463499999997,-108.103941199999994,SILVER CITY AMS,,,NM,BASIN AND RANGE,,1/1/1983 0:00:00,,,35.799999999999997,,19.820000000000000,13.000000000000000,22.500000000000000,21.100000000000001,a,15.000000000000000,35.799999999999997,35.899999999999999,,,,,,35.899999999999999,SMU 100168
152,0cdcdc66-2dac-3faa-a5ac-7bb3ffe03f87,NM-00709,35.583356799999997,-106.217277699999997,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1889.000000000000000,,,,,,,a,70.000000000000000,140.000000000000000,39.600000000000001,,,39.600000000000001,,,39.600000000000001,SMU 100634
153,d36e9133-fc72-3933-aad3-9da93b86e019,NM-00712,35.500059100000001,-106.100573699999998,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1918.000000000000000,,,,,,,a,40.000000000000000,120.000000000000000,28.199999999999999,,,28.199999999999999,,,28.199999999999999,SMU 100634
154,143e4cab-92f9-30fc-9d26-01f19a244257,NM-00713,35.516758699999997,-106.117274300000005,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1918.000000000000000,,,,,,,b,60.000000000000000,110.000000000000000,21.199999999999999,,,21.199999999999999,,,21.199999999999999,SMU 100634
155,143e4cab-92f9-30fc-9d26-01f19a244257,NM-00713,35.516758699999997,-106.117274300000005,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1918.000000000000000,,,,,,,a,110.000000000000000,160.000000000000000,23.699999999999999,,,23.699999999999999,,,23.699999999999999,SMU 100634
156,dd8bcd44-573b-329c-9ae9-fccdc687c800,NM-06005,32.500115999999998,-109.250641700000003,Duncan 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,33.000000000000000,,,,,21.219999999999999,a,,,21.250000000000000,,,,,,21.250000000000000,SMU 100574
157,0da93102-eda3-3f43-a963-181237a9e3ef,NM-06008,32.625117099999997,-108.375618299999999,Tyrone 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,90.000000000000000,,,,,18.410000000000000,a,,,44.500000000000000,,,,,,44.500000000000000,SMU 100574
158,67ab9ce7-a782-3290-801e-009dc05f2a1b,NM-06009,32.750111900000000,-108.750629599999996,Cliff 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,65.000000000000000,,,,,19.600000000000001,a,,,48.000000000000000,,,,,,48.000000000000000,SMU 100574
159,6655fa3d-e19c-3e88-8b6e-763f6b418a5b,NM-06025,32.375121900000003,-108.750626999999994,Culberson Ranch 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,90.000000000000000,,,,,26.079999999999998,a,,,59.000000000000000,,,,,,59.000000000000000,SMU 100574
160,8320704d-9e7f-3aae-8cbf-039f786fa93d,NM-06026,32.500117299999999,-109.000634800000000,Canador Peak 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,50.000000000000000,,,,,22.809999999999999,a,,,36.000000000000000,,,,,,36.000000000000000,SMU 100574
