OID_,Latitude,Longitude
4585,32.712505279279618,-106.637509843444974
4586,32.712505280465763,-106.612509838003575
4587,32.712505281651652,-106.587509832559704
4588,32.712505282837270,-106.562509827113345
4589,32.712505284022669,-106.537509821664514
4590,32.712505285207783,-106.512509816213225
4591,32.712505286392663,-106.487509810759391
4592,32.712505287577279,-106.462509805303142
4593,32.712505288761648,-106.437509799844349
4594,32.712505289945760,-106.412509794383126
4595,32.712505291129624,-106.387509788919417
4596,32.737505168022885,-109.037510355778849
4597,32.737505169234417,-109.012510350580612
4598,32.737505170445736,-108.987510345379746
4599,32.737505171656814,-108.962510340176337
4600,32.737505172867664,-108.937510334970312
4601,32.737505174078272,-108.912510329761758
4602,32.737505175288653,-108.887510324550618
4603,32.737505176498800,-108.862510319336849
4604,32.737505177708712,-108.837510314120550
4605,32.737505178918397,-108.812510308901608
4606,32.737505180127854,-108.787510303680165
4607,32.737505181337063,-108.762510298456135
4608,32.737505182546037,-108.737510293229491
4609,32.737505183754806,-108.712510288000331
4610,32.737505184963304,-108.687510282768514
4611,32.737505186171589,-108.662510277534210
4612,32.737505187379647,-108.637510272297305
4613,32.737505188587441,-108.612510267057800
4614,32.737505189795037,-108.587510261815780
4615,32.737505191002377,-108.562510256571130
4616,32.737505192209490,-108.537510251323994
4617,32.737505193416354,-108.512510246074271
4618,32.737505194622997,-108.487510240821919
4619,32.737505195829399,-108.462510235567080
4620,32.737505197035560,-108.437510230309627
4621,32.737505198241479,-108.412510225049644
4622,32.737505199447156,-108.387510219787103
4623,32.737505200652635,-108.362510214521961
4624,32.737505201857836,-108.337510209254319
4625,32.737505203062824,-108.312510203984047
4626,32.737505204267549,-108.287510198711288
4627,32.737505205472054,-108.262510193435972
4628,32.737505206676332,-108.237510188158069
4629,32.737505207880353,-108.212510182877622
4630,32.737505209084141,-108.187510177594604
4631,32.737505210287694,-108.162510172309069
4632,32.737505211491005,-108.137510167020992
4633,32.737505212694067,-108.112510161730313
4634,32.737505213896902,-108.087510156437133
4635,32.737505215099496,-108.062510151141353
4636,32.737505216301848,-108.037510145843100
4637,32.737505217503958,-108.012510140542275
4638,32.737505218705827,-107.987510135238864
4639,32.737505219907447,-107.962510129932966
4640,32.737505221108833,-107.937510124624467
4641,32.737505222310006,-107.912510119313481
4642,32.737505223510901,-107.887510113999966
4643,32.737505224711569,-107.862510108683850
4644,32.737505225911981,-107.837510103365247
4645,32.737505227112166,-107.812510098044058
4646,32.737505228312116,-107.787510092720382
4647,32.737505229511818,-107.762510087394176
4648,32.737505230711257,-107.737510082065370
4649,32.737505231910468,-107.712510076734105
4650,32.737505233109445,-107.687510071400240
4651,32.737505234308159,-107.662510066063902
4652,32.737505235506646,-107.637510060725049
4653,32.737505236704884,-107.612510055383595
4654,32.737505237902866,-107.587510050039654
4655,32.737505239100621,-107.562510044693170
4656,32.737505240298134,-107.537510039344170
4657,32.737505241495391,-107.512510033992697
4658,32.737505242692400,-107.487510028638610
4659,32.737505243889181,-107.462510023282064
4660,32.737505245085700,-107.437510017922932
4661,32.737505246281977,-107.412510012561341
4662,32.737505247478012,-107.387510007197221
4663,32.737505248673791,-107.362510001830543
4664,32.737505249869322,-107.337509996461407
4665,32.737505251064640,-107.312509991089684
4666,32.737505252259673,-107.287509985715516
4667,32.737505253454479,-107.262509980338820
4668,32.737505254649022,-107.237509974959565
4669,32.737505255843331,-107.212509969577852
4670,32.737505257037384,-107.187509964193552
4671,32.737505258231216,-107.162509958806808
4672,32.737505259424765,-107.137509953417563
4673,32.737505260618079,-107.112509948025746
4674,32.737505261811151,-107.087509942631485
4675,32.737505263003968,-107.062509937234665
4676,32.737505264196521,-107.037509931835373
4677,32.737505265388833,-107.012509926433594
4678,32.737505266580897,-106.987509921029272
4679,32.737505267772725,-106.962509915622462
4680,32.737505268964291,-106.937509910213137
4681,32.737505270155609,-106.912509904801325
4682,32.737505271346684,-106.887509899387055
4683,32.737505272537490,-106.862509893970213
4684,32.737505273728054,-106.837509888550926
4685,32.737505274918355,-106.812509883129096
4686,32.737505276108443,-106.787509877704821
4687,32.737505277298254,-106.762509872278045
4688,32.737505278487809,-106.737509866848725
4689,32.737505279677116,-106.712509861416976
4690,32.737505280866174,-106.687509855982682
4691,32.737505282054975,-106.662509850545959
4692,32.737505283243507,-106.637509845106720
4693,32.737505284431805,-106.612509839664966
4694,32.737505285619868,-106.587509834220754
4695,32.737505286807654,-106.562509828774040
4696,32.737505287995191,-106.537509823324854
4697,32.737505289182479,-106.512509817873223
4698,32.737505290369512,-106.487509812419020
4699,32.737505291556275,-106.462509806962416
4700,32.737505292742789,-106.437509801503253
4701,32.737505293929068,-106.412509796041689
4702,32.737505295115064,-106.387509790577624
4703,32.762505171772617,-109.037510357477174
4704,32.762505172986408,-109.012510352278611
4705,32.762505174199973,-108.987510347077404
4706,32.762505175413295,-108.962510341873696
4707,32.762505176626391,-108.937510336667330
4708,32.762505177839259,-108.912510331458449
4709,32.762505179051871,-108.887510326246996
4710,32.762505180264277,-108.862510321032886
4711,32.762505181476435,-108.837510315816260
4712,32.762505182688365,-108.812510310597006
4713,32.762505183900053,-108.787510305375221
4714,32.762505185111522,-108.762510300150879
4715,32.762505186322734,-108.737510294923879
4716,32.762505187533733,-108.712510289694393
4717,32.762505188744484,-108.687510284462263
4718,32.762505189955007,-108.662510279227618
4719,32.762505191165289,-108.637510273990401
4720,32.762505192375343,-108.612510268750569
4721,32.762505193585156,-108.587510263508221
4722,32.762505194794727,-108.562510258263231
4723,32.762505196004071,-108.537510253015753
4724,32.762505197213187,-108.512510247765718
4725,32.762505198422041,-108.487510242513039
4726,32.762505199630681,-108.462510237257860
4727,32.762505200839065,-108.437510232000065
4728,32.762505202047222,-108.412510226739755
4729,32.762505203255138,-108.387510221476902
4730,32.762505204462826,-108.362510216211419
4731,32.762505205670266,-108.337510210943435
4732,32.762505206877456,-108.312510205672822
4733,32.762505208084441,-108.287510200399751
4734,32.762505209291163,-108.262510195124094
4735,32.762505210497658,-108.237510189845835
4736,32.762505211703903,-108.212510184565062
4737,32.762505212909915,-108.187510179281716
4738,32.762505214115684,-108.162510173995841
4739,32.762505215321205,-108.137510168707436
4740,32.762505216526485,-108.112510163416403
4741,32.762505217731530,-108.087510158122896
4742,32.762505218936347,-108.062510152826789
4743,32.762505220140923,-108.037510147528195
4744,32.762505221345229,-108.012510142227029
4745,32.762505222549336,-107.987510136923305
4746,32.762505223753166,-107.962510131617037
4747,32.762505224956776,-107.937510126308212
4748,32.762505226160123,-107.912510120996899
4749,32.762505227363242,-107.887510115683042
4750,32.762505228566113,-107.862510110366571
4751,32.762505229768749,-107.837510105047642
4752,32.762505230971136,-107.812510099726097
4753,32.762505232173289,-107.787510094402080
4754,32.762505233375187,-107.762510089075548
4755,32.762505234576842,-107.737510083746400
4756,32.762505235778264,-107.712510078414780
4757,32.762505236979422,-107.687510073080588
4758,32.762505238180353,-107.662510067743909
4759,32.762505239381035,-107.637510062404701
4760,32.762505240581476,-107.612510057062920
4761,32.762505241781660,-107.587510051718624
4762,32.762505242981618,-107.562510046371798
4763,32.762505244181320,-107.537510041022472
4764,32.762505245380780,-107.512510035670644
4765,32.762505246579970,-107.487510030316201
4766,32.762505247778932,-107.462510024959315
4767,32.762505248977661,-107.437510019599841
4768,32.762505250176133,-107.412510014237910
4769,32.762505251374328,-107.387510008873448
4770,32.762505252572332,-107.362510003506415
4771,32.762505253770051,-107.337509998136937
4772,32.762505254967529,-107.312509992764859
4773,32.762505256164765,-107.287509987390351
4774,32.762505257361759,-107.262509982013327
4775,32.762505258558491,-107.237509976633703
4776,32.762505259754981,-107.212509971251649
4777,32.762505260951222,-107.187509965867008
4778,32.762505262147208,-107.162509960479923
4779,32.762505263342938,-107.137509955090309
4780,32.762505264538440,-107.112509949698151
4781,32.762505265733701,-107.087509944303548
4782,32.762505266928692,-107.062509938906359
4783,32.762505268123419,-107.037509933506740
4784,32.762505269317934,-107.012509928104606
4785,32.762505270512172,-106.987509922699928
4786,32.762505271706154,-106.962509917292778
4787,32.762505272899894,-106.937509911883083
4788,32.762505274093371,-106.912509906470945
4789,32.762505275286628,-106.887509901056305
4790,32.762505276479615,-106.862509895639107
4791,32.762505277672339,-106.837509890219479
4792,32.762505278864815,-106.812509884797294
4793,32.762505280057063,-106.787509879372664
4794,32.762505281249041,-106.762509873945532
4795,32.762505282440756,-106.737509868515872
4796,32.762505283632223,-106.712509863083767
4797,32.762505284823455,-106.687509857649118
4798,32.762505286014424,-106.662509852212040
4799,32.762505287205123,-106.637509846772460
4800,32.762505288395587,-106.612509841330322
4801,32.762505289585796,-106.587509835885783
4802,32.762505290775742,-106.562509830438685
4803,32.762505291965446,-106.537509824989158
4804,32.762505293154859,-106.512509819537144
4805,32.762505294344066,-106.487509814082614
4806,32.762505295533003,-106.462509808625654
4807,32.762505296721656,-106.437509803166122
4808,32.762505297910096,-106.412509797704203
4809,32.762505299098244,-106.387509792239783
4810,32.787505175520252,-109.037510359179606
4811,32.787505176736303,-109.012510353980716
4812,32.787505177952099,-108.987510348779196
4813,32.787505179167681,-108.962510343575147
4814,32.787505180383022,-108.937510338368455
4815,32.787505181598135,-108.912510333159247
4816,32.787505182813007,-108.887510327947453
4817,32.787505184027651,-108.862510322733030
4818,32.787505185242054,-108.837510317516063
4819,32.787505186456229,-108.812510312296496
4820,32.787505187670170,-108.787510307074385
4821,32.787505188883856,-108.762510301849716
4822,32.787505190097328,-108.737510296622403
4823,32.787505191310558,-108.712510291392562
4824,32.787505192523547,-108.687510286160105
4825,32.787505193736315,-108.662510280925147
4826,32.787505194948835,-108.637510275687589
4827,32.787505196161128,-108.612510270447430
4828,32.787505197373171,-108.587510265204742
4829,32.787505198584981,-108.562510259959438
4830,32.787505199796549,-108.537510254711606
4831,32.787505201007875,-108.512510249461229
4832,32.787505202218995,-108.487510244208238
4833,32.787505203429852,-108.462510238952717
4834,32.787505204640475,-108.437510233694582
4835,32.787505205850863,-108.412510228433945
4836,32.787505207061010,-108.387510223170750
4837,32.787505208270915,-108.362510217904941
4838,32.787505209480571,-108.337510212636616
4839,32.787505210690021,-108.312510207365690
4840,32.787505211899202,-108.287510202092264
4841,32.787505213108140,-108.262510196816280
4842,32.787505214316873,-108.237510191537680
4843,32.787505215525329,-108.212510186256580
4844,32.787505216733557,-108.187510180972893
4845,32.787505217941543,-108.162510175686677
4846,32.787505219149295,-108.137510170397945
4847,32.787505220356799,-108.112510165106585
4848,32.787505221564061,-108.087510159812737
4849,32.787505222771088,-108.062510154516275
4850,32.787505223977867,-108.037510149217354
4851,32.787505225184418,-108.012510143915847
4852,32.787505226390707,-107.987510138611768
4853,32.787505227596753,-107.962510133305173
4854,32.787505228802580,-107.937510127996006
4855,32.787505230008136,-107.912510122684353
4856,32.787505231213466,-107.887510117370155
4857,32.787505232418546,-107.862510112053357
4858,32.787505233623378,-107.837510106734086
4859,32.787505234827982,-107.812510101412201
4860,32.787505236032331,-107.787510096087843
4861,32.787505237236431,-107.762510090760955
4862,32.787505238440303,-107.737510085431467
4863,32.787505239643913,-107.712510080099520
4864,32.787505240847295,-107.687510074764958
4865,32.787505242050422,-107.662510069427952
4866,32.787505243253300,-107.637510064088403
4867,32.787505244455929,-107.612510058746267
4868,32.787505245658330,-107.587510053401658
4869,32.787505246860462,-107.562510048054463
4870,32.787505248062345,-107.537510042704795
4871,32.787505249264008,-107.512510037352598
4872,32.787505250465415,-107.487510031997843
4873,32.787505251666566,-107.462510026640601
4874,32.787505252867476,-107.437510021280787
4875,32.787505254068144,-107.412510015918514
4876,32.787505255268563,-107.387510010553697
4877,32.787505256468727,-107.362510005186323
4878,32.787505257668627,-107.337509999816490
4879,32.787505258868300,-107.312509994444071
4880,32.787505260067704,-107.287509989069207
4881,32.787505261266894,-107.262509983691814
4882,32.787505262465800,-107.237509978311863
4883,32.787505263664478,-107.212509972929439
4884,32.787505264862908,-107.187509967544457
4885,32.787505266061089,-107.162509962157017
